Race,Zip_Code_Risk,School_Rating,Property_Value,Branch_Quality,Annual_Income,Employment_Years,Credit_Score,Name_Pattern,Loan_Approved
0,55.1,4.5,372844.0,3.4,37099.0,8.6,593.0,0.042,0
1,37.6,6.2,338160.0,3.8,57175.0,5.6,664.0,0.321,1
0,60.2,2.6,425954.0,3.7,21076.0,0.8,720.0,0.284,0
1,63.5,4.6,409831.0,4.6,71305.0,0.2,761.0,0.697,1
0,49.8,4.6,388187.0,5.6,35716.0,9.4,635.0,0.717,0
1,57.7,6.3,226906.0,9.0,57316.0,6.1,578.0,0.512,1
0,66.8,4.8,379243.0,3.1,57307.0,2.5,716.0,0.535,0
0,83.1,5.2,292259.0,5.3,63145.0,8.0,663.0,0.09,0
1,63.7,8.2,286535.0,7.2,55990.0,0.3,697.0,0.31,0
0,66.3,2.8,262260.0,3.1,105431.0,1.9,693.0,0.442,0
1,35.3,6.9,318626.0,1.0,53290.0,2.1,690.0,0.574,0
1,41.0,7.1,279443.0,1.6,120501.0,0.6,651.0,0.46,0
1,38.6,5.5,344291.0,1.0,63265.0,6.8,743.0,0.103,0
1,15.1,6.2,328592.0,8.3,54715.0,7.5,621.0,0.77,1
1,63.3,5.6,335999.0,6.3,70025.0,4.4,699.0,0.312,1
0,68.7,7.2,359918.0,6.9,53034.0,2.7,707.0,0.053,1
1,22.6,6.2,315174.0,7.2,58669.0,4.7,666.0,0.684,1
1,9.0,6.7,286523.0,4.2,56326.0,11.4,736.0,0.229,1
0,30.1,3.6,174445.0,9.3,54123.0,2.2,647.0,0.6,0
0,76.6,3.3,373374.0,5.3,114395.0,2.0,841.0,0.1,1
0,55.7,2.0,328444.0,4.3,121656.0,4.9,697.0,0.346,0
0,58.2,5.6,306818.0,7.3,55872.0,5.8,767.0,0.245,1
0,72.3,5.2,407592.0,6.4,81128.0,3.1,742.0,0.632,1
1,32.3,5.5,230789.0,7.8,79251.0,9.8,780.0,0.333,1
1,48.2,4.6,330400.0,7.7,75895.0,2.2,686.0,0.66,1
1,41.4,6.3,252161.0,4.5,60963.0,5.1,759.0,0.349,1
0,63.7,3.3,370611.0,5.0,63918.0,5.5,782.0,0.275,0
1,16.4,5.7,163704.0,3.3,61604.0,1.7,700.0,0.765,0
1,27.7,4.1,400469.0,1.6,36775.0,0.1,631.0,0.889,0
1,49.0,6.3,386494.0,6.9,47757.0,8.8,808.0,0.482,1
1,29.8,6.4,261274.0,7.2,30372.0,3.3,681.0,0.334,1
0,83.1,5.6,313767.0,1.2,61733.0,0.5,686.0,0.435,0
0,100.0,3.8,227878.0,3.3,58248.0,15.8,699.0,0.447,0
1,49.8,5.5,359285.0,5.2,64843.0,1.8,625.0,0.132,0
0,87.4,1.7,371922.0,4.6,35957.0,3.2,704.0,0.224,0
0,75.8,5.7,231696.0,9.2,72099.0,3.3,704.0,0.174,0
0,57.0,5.3,217767.0,3.8,59191.0,2.3,679.0,0.154,0
0,68.0,4.0,403714.0,4.5,119753.0,0.8,675.0,0.835,0
1,70.2,4.0,470194.0,6.1,67671.0,6.1,664.0,0.06,1
1,32.1,4.2,373482.0,4.1,38596.0,1.1,653.0,0.612,0
0,49.4,3.2,370770.0,3.6,28564.0,5.7,731.0,0.369,0
1,23.0,7.4,311943.0,4.3,53491.0,8.1,700.0,0.603,1
0,61.7,4.4,333534.0,5.4,32478.0,0.1,745.0,0.166,0
0,49.9,1.8,353084.0,4.0,36541.0,6.6,643.0,0.359,0
1,65.1,6.6,302839.0,6.7,33310.0,5.1,759.0,0.816,1
1,43.2,4.7,436366.0,5.7,38853.0,1.1,742.0,0.391,1
1,54.6,5.2,336852.0,1.0,87771.0,4.8,663.0,0.862,0
0,60.5,5.5,344188.0,1.6,33292.0,2.7,633.0,0.029,0
0,47.9,5.1,313094.0,4.0,41362.0,0.4,722.0,0.584,0
0,45.4,5.6,322493.0,7.1,27661.0,3.7,569.0,0.576,1
1,26.4,6.0,434307.0,3.9,24771.0,18.1,651.0,0.16,1
0,70.2,5.3,326566.0,5.8,43837.0,5.2,699.0,0.721,0
1,47.8,5.1,339644.0,6.2,53263.0,2.0,670.0,0.357,0
1,49.0,5.6,340052.0,6.2,30942.0,4.1,605.0,0.575,1
1,17.7,5.5,312004.0,4.0,26695.0,6.7,686.0,0.279,0
1,40.0,6.0,217368.0,2.9,23190.0,0.8,610.0,0.355,0
1,24.6,4.1,463501.0,2.2,51957.0,3.8,698.0,0.779,0
1,46.0,5.7,412453.0,10.0,71252.0,3.5,653.0,0.96,1
0,72.2,6.2,413830.0,6.1,27686.0,2.4,670.0,0.245,1
1,22.4,4.4,252990.0,8.6,37832.0,6.9,622.0,0.845,1
0,79.5,2.0,425833.0,2.7,75577.0,4.2,734.0,0.85,0
1,75.1,4.1,469808.0,7.3,45007.0,6.0,670.0,0.739,1
0,77.5,8.0,394825.0,4.6,47091.0,4.5,628.0,0.674,1
0,62.6,4.7,450547.0,4.9,57075.0,7.6,672.0,0.329,0
1,35.3,5.6,396202.0,4.5,41058.0,5.0,801.0,0.279,1
0,61.9,4.1,251339.0,3.1,35915.0,5.7,703.0,0.285,0
0,53.6,4.3,363816.0,3.1,55433.0,1.3,755.0,0.521,0
1,43.8,5.0,246480.0,4.9,28212.0,9.3,567.0,0.317,0
1,22.9,5.2,290749.0,3.9,25722.0,0.8,666.0,0.279,0
1,11.7,5.8,369475.0,5.4,37167.0,2.1,610.0,0.332,1
1,43.3,4.9,342914.0,3.3,65174.0,11.0,644.0,0.484,0
1,40.3,5.4,366887.0,6.5,78041.0,0.6,626.0,0.74,1
0,56.4,4.5,178417.0,4.0,40540.0,10.1,770.0,0.275,0
0,45.8,2.5,314781.0,7.8,68331.0,3.2,730.0,0.599,0
1,44.3,9.9,371747.0,5.9,85194.0,1.0,627.0,0.572,1
0,50.1,5.1,384796.0,4.8,49767.0,6.7,647.0,0.346,0
0,62.9,2.1,383644.0,7.6,63232.0,1.7,705.0,0.606,0
0,91.5,1.0,324363.0,3.2,103427.0,5.7,742.0,0.805,0
0,74.8,3.0,282278.0,3.8,36978.0,7.8,753.0,0.309,0
0,44.5,5.0,367886.0,3.6,44505.0,4.2,724.0,0.28,0
1,20.9,6.7,315584.0,5.8,92986.0,7.7,807.0,0.195,1
1,42.3,5.8,400946.0,3.7,33655.0,13.7,710.0,0.293,1
1,19.4,5.1,374500.0,6.6,52167.0,4.0,649.0,0.735,1
0,35.0,2.6,327575.0,4.4,38127.0,0.8,623.0,0.436,0
0,73.0,3.4,251988.0,6.4,84582.0,6.2,604.0,0.117,0
0,69.8,2.5,404651.0,5.9,30518.0,2.6,595.0,0.785,0
1,46.8,5.4,371344.0,4.1,47722.0,3.8,727.0,0.443,1
0,68.9,6.0,483765.0,3.7,32248.0,4.9,791.0,0.683,0
1,39.0,4.8,372587.0,4.3,27265.0,6.3,687.0,0.628,0
1,30.1,6.9,383760.0,5.4,22943.0,5.1,808.0,0.289,1
0,72.7,5.1,196407.0,5.7,45896.0,1.3,682.0,0.17,0
0,87.9,2.4,330865.0,5.4,59484.0,6.9,722.0,0.211,0
0,57.5,2.7,295937.0,4.5,49381.0,8.2,569.0,0.436,0
1,24.7,7.6,403770.0,4.2,53844.0,0.2,737.0,0.579,1
0,48.0,2.6,352788.0,3.3,41202.0,1.8,635.0,0.893,0
1,27.0,5.9,415322.0,6.2,72675.0,19.0,738.0,0.698,1
0,68.0,7.1,486588.0,4.1,65586.0,1.0,770.0,0.123,1
0,32.9,5.5,269678.0,6.2,51545.0,1.0,701.0,0.456,1
0,71.6,4.1,389943.0,6.0,53219.0,4.5,710.0,0.054,1
0,74.7,5.3,367358.0,8.1,40688.0,2.1,688.0,0.768,1
0,38.0,3.9,489329.0,3.8,106742.0,5.4,725.0,0.435,1
0,50.3,5.5,381275.0,4.5,67730.0,1.5,811.0,0.5,1
0,66.2,1.0,365015.0,1.0,47046.0,2.8,681.0,0.46,0
1,37.8,5.8,399192.0,3.3,45750.0,30.0,692.0,0.56,1
1,47.8,2.9,399804.0,2.7,41945.0,2.3,556.0,0.283,0
1,37.9,6.2,447408.0,6.3,43501.0,0.5,710.0,0.501,1
1,59.0,5.6,254964.0,8.7,54098.0,6.8,625.0,0.232,1
0,60.2,6.0,288522.0,6.4,24769.0,4.4,666.0,0.472,1
0,50.3,5.1,463696.0,7.0,44372.0,2.9,713.0,0.505,1
0,49.0,3.2,168779.0,3.2,46516.0,12.0,567.0,0.7,0
1,51.0,5.4,317706.0,2.7,48858.0,0.8,713.0,0.552,0
0,65.4,4.6,329243.0,4.4,52567.0,3.4,698.0,0.768,0
0,74.5,3.1,298594.0,3.4,49650.0,1.1,729.0,0.909,0
1,49.2,6.0,451877.0,3.5,57644.0,0.4,635.0,0.144,1
1,9.7,8.0,383224.0,6.0,46444.0,2.9,758.0,0.288,1
1,22.9,4.8,307565.0,2.6,72780.0,14.7,701.0,0.505,1
1,24.7,5.3,286902.0,6.7,63776.0,6.4,630.0,0.362,1
0,52.8,3.5,346167.0,3.9,120376.0,1.3,584.0,0.594,0
0,58.7,8.7,413929.0,5.7,64906.0,3.1,642.0,0.562,1
1,55.0,6.9,333579.0,5.6,36386.0,8.0,741.0,0.599,1
1,58.0,7.7,310258.0,4.6,46041.0,1.1,711.0,0.105,0
0,60.6,5.2,264074.0,7.6,40018.0,1.1,530.0,0.488,0
0,61.2,5.3,349308.0,1.8,49177.0,1.0,657.0,0.89,0
1,29.4,6.7,360776.0,7.9,76050.0,4.7,689.0,0.599,1
0,66.3,4.5,258894.0,4.2,43065.0,0.1,814.0,0.564,0
0,68.0,1.8,398094.0,6.2,39050.0,4.4,770.0,0.715,0
0,77.1,4.5,447935.0,5.3,60265.0,8.7,668.0,0.261,0
1,52.0,5.8,327932.0,6.9,35380.0,7.6,693.0,0.689,1
0,30.5,4.8,358937.0,4.7,34554.0,5.5,585.0,0.498,0
0,62.7,3.9,230249.0,5.3,57113.0,1.2,496.0,0.176,0
0,85.8,5.1,366094.0,7.2,23942.0,8.5,652.0,0.646,0
0,58.4,5.4,357920.0,5.3,40413.0,15.8,750.0,0.54,1
0,82.1,1.0,282867.0,6.9,69033.0,1.0,693.0,0.682,0
1,35.4,5.3,272819.0,5.8,23542.0,12.1,628.0,0.53,1
1,42.6,3.2,476494.0,3.2,24238.0,9.6,744.0,0.518,1
0,47.9,4.4,356648.0,4.2,27623.0,19.4,806.0,0.475,1
1,23.5,5.5,264831.0,6.9,20000.0,1.9,576.0,0.586,1
1,50.9,8.0,393002.0,3.1,104680.0,13.6,676.0,0.852,1
1,53.2,6.3,341759.0,6.8,51441.0,1.0,643.0,0.641,1
1,40.4,5.3,334513.0,4.3,37490.0,1.0,683.0,0.266,0
0,46.6,5.4,404991.0,2.5,29259.0,0.6,648.0,0.43,0
1,40.7,5.5,120650.0,5.5,118242.0,2.8,850.0,0.143,1
0,83.9,3.3,163508.0,3.3,63704.0,0.1,672.0,0.842,0
0,91.1,4.6,414766.0,3.8,46567.0,2.4,701.0,0.267,0
1,35.2,8.4,322062.0,4.4,79842.0,4.9,692.0,0.288,1
0,40.1,5.3,295807.0,5.3,57268.0,0.4,592.0,0.883,0
0,77.6,4.9,204177.0,4.2,40103.0,8.5,694.0,0.34,0
0,60.9,8.1,335078.0,6.4,38462.0,1.7,577.0,0.241,1
0,79.1,2.9,335808.0,6.6,38710.0,0.2,806.0,0.678,1
0,69.2,2.9,430657.0,5.7,32650.0,2.3,743.0,0.452,0
0,51.7,4.2,353921.0,8.5,76468.0,0.7,640.0,0.234,0
1,40.9,8.3,305339.0,9.8,39847.0,7.9,668.0,0.635,1
0,84.6,2.6,340142.0,3.9,84227.0,2.0,752.0,0.701,0
1,37.8,8.6,419878.0,3.4,35190.0,0.6,699.0,0.699,1
0,49.5,1.8,396559.0,3.8,38576.0,3.0,564.0,0.58,0
1,16.2,5.8,391630.0,5.4,40906.0,3.0,692.0,0.771,1
0,53.4,4.3,345258.0,9.3,34213.0,1.6,756.0,0.664,1
1,33.8,4.7,286570.0,4.2,38771.0,2.0,517.0,0.39,0
0,77.3,3.1,228726.0,5.2,61098.0,7.3,690.0,0.872,0
1,23.2,7.2,243126.0,4.1,79284.0,5.1,622.0,0.71,1
0,88.3,6.2,337364.0,4.5,55250.0,1.2,769.0,0.821,0
0,44.9,1.0,367391.0,1.8,30447.0,14.8,648.0,0.371,0
0,100.0,4.3,387558.0,1.9,38569.0,1.8,641.0,0.666,0
0,90.9,3.8,349497.0,7.5,38892.0,3.8,738.0,0.583,0
1,42.1,6.2,413011.0,7.4,96781.0,4.2,617.0,0.771,1
0,40.3,3.5,319414.0,4.0,72709.0,1.2,686.0,0.335,0
1,39.2,4.1,392083.0,6.9,79673.0,1.7,700.0,0.368,1
0,59.2,6.3,240284.0,2.6,36917.0,3.3,666.0,0.759,0
0,45.9,5.7,322242.0,4.8,29455.0,1.5,589.0,0.569,0
1,44.4,5.8,181299.0,5.5,61658.0,1.8,619.0,0.718,0
0,52.6,3.3,326204.0,7.2,40779.0,4.7,671.0,0.139,0
0,54.3,3.1,420845.0,5.0,55085.0,6.6,547.0,0.277,0
1,36.9,2.1,337144.0,5.5,57814.0,8.1,686.0,0.31,0
0,56.4,4.5,379558.0,4.0,41855.0,0.6,662.0,0.815,0
0,96.2,5.2,323769.0,5.6,73251.0,6.7,720.0,0.847,0
1,32.0,6.2,288384.0,7.8,27333.0,13.8,725.0,0.497,1
0,71.6,3.9,299262.0,1.5,51214.0,4.3,601.0,0.678,0
0,67.2,4.2,410783.0,7.1,64305.0,4.6,644.0,0.494,0
1,45.3,4.7,384688.0,4.5,96849.0,15.5,615.0,0.251,1
0,71.4,3.3,264874.0,1.8,51737.0,10.2,643.0,0.589,0
0,78.2,3.8,199892.0,4.2,81062.0,4.1,662.0,0.171,0
1,44.0,7.0,344549.0,8.0,78961.0,7.3,758.0,0.351,1
1,43.4,8.1,281763.0,4.6,124832.0,1.0,638.0,0.462,0
1,40.9,5.7,315367.0,5.7,55798.0,2.7,742.0,0.874,1
0,62.9,2.4,202184.0,1.3,111394.0,6.3,698.0,0.566,0
1,26.3,6.1,420099.0,1.6,67780.0,1.7,777.0,0.352,1
0,64.1,7.0,310198.0,3.2,26538.0,3.0,655.0,0.68,0
0,68.6,2.6,320063.0,6.5,49588.0,0.9,623.0,0.305,0
0,71.0,5.3,247849.0,5.0,33975.0,11.4,690.0,0.968,0
0,67.7,6.0,293957.0,7.4,90409.0,11.3,567.0,0.638,1
1,36.5,5.5,341544.0,7.4,52440.0,3.3,691.0,0.052,1
0,64.1,2.9,268868.0,3.1,28917.0,1.1,720.0,0.26,0
1,31.7,6.9,316883.0,8.5,69780.0,5.7,757.0,0.887,1
0,69.7,4.5,426054.0,3.8,83168.0,1.2,708.0,0.523,0
1,36.7,7.0,191655.0,7.4,41720.0,1.3,670.0,0.38,1
1,42.7,9.1,343411.0,7.7,40994.0,17.9,816.0,0.599,1
0,80.0,4.3,247157.0,5.0,53139.0,0.5,679.0,0.136,0
1,29.4,4.2,442239.0,5.0,23759.0,2.4,606.0,0.321,1
1,49.0,6.1,311067.0,5.9,65114.0,4.0,678.0,0.18,0
0,65.5,4.4,233479.0,5.1,96425.0,0.6,586.0,0.376,0
1,70.3,7.9,297592.0,4.8,37787.0,0.2,594.0,0.898,0
0,61.8,3.7,347093.0,3.8,102460.0,3.9,697.0,0.654,0
1,50.4,5.4,546836.0,4.3,72979.0,0.6,587.0,0.542,0
1,40.2,3.9,161100.0,7.2,47534.0,1.4,637.0,0.27,0
0,44.2,4.8,231983.0,1.8,63192.0,3.4,598.0,0.637,0
1,32.2,10.0,438323.0,5.0,92881.0,2.1,690.0,0.269,1
0,78.2,3.7,190180.0,4.1,51882.0,6.2,630.0,0.44,0
0,58.5,4.7,321516.0,4.5,57356.0,16.4,717.0,0.776,0
0,31.7,3.2,295483.0,5.2,39569.0,7.0,712.0,0.492,1
1,39.5,4.1,279002.0,2.1,46726.0,30.0,589.0,0.742,0
0,48.6,4.7,311917.0,7.0,64882.0,2.5,744.0,0.481,1
0,67.0,4.0,289897.0,6.6,45609.0,1.8,668.0,0.766,0
0,88.3,1.0,390431.0,5.5,40080.0,1.2,594.0,0.634,0
0,76.5,6.4,417993.0,4.9,77683.0,10.8,706.0,0.288,1
0,88.0,4.6,340079.0,3.4,59457.0,2.5,803.0,0.279,0
1,31.6,6.1,315326.0,4.6,40455.0,6.2,666.0,0.49,1
0,62.9,3.4,339251.0,4.8,98827.0,5.6,565.0,0.771,0
1,24.3,6.6,402235.0,6.7,114170.0,0.3,745.0,0.893,1
0,54.7,4.7,402766.0,4.8,73559.0,10.6,790.0,0.16,1
0,51.1,4.6,354055.0,5.6,30398.0,3.3,604.0,0.498,0
0,45.4,5.6,449513.0,4.3,57689.0,1.3,624.0,0.819,0
0,85.5,5.9,257935.0,5.8,62035.0,19.3,682.0,0.496,0
1,8.6,9.0,436886.0,5.3,26004.0,7.0,545.0,0.431,1
1,60.6,4.7,376073.0,5.5,78970.0,4.8,826.0,0.627,1
1,58.7,5.1,271855.0,1.5,53299.0,22.3,676.0,0.19,0
0,72.5,4.5,332366.0,5.9,76805.0,7.1,683.0,0.636,0
0,48.3,2.8,349973.0,5.6,43381.0,0.6,705.0,0.594,0
0,41.3,3.1,318004.0,5.7,59497.0,23.6,662.0,0.535,1
1,31.8,6.7,321878.0,3.4,60643.0,4.6,644.0,0.801,0
1,49.4,7.4,203325.0,4.0,52862.0,1.8,614.0,0.496,0
1,40.0,7.9,274836.0,3.8,59668.0,8.5,598.0,0.564,1
1,24.3,5.7,318756.0,5.8,46405.0,0.2,708.0,0.529,1
1,57.2,6.7,275583.0,6.7,30540.0,5.3,775.0,0.075,1
1,65.3,6.4,248914.0,3.9,21662.0,0.9,746.0,0.743,0
1,36.6,6.0,416587.0,7.8,38294.0,0.5,660.0,0.651,1
1,41.6,4.8,320866.0,7.6,67260.0,2.2,667.0,0.673,1
1,17.4,4.6,514656.0,5.2,32353.0,2.2,793.0,0.636,1
0,58.8,5.0,338428.0,5.7,74931.0,4.6,624.0,0.809,0
0,72.7,2.8,396884.0,1.2,85517.0,4.2,563.0,0.606,0
0,70.3,1.3,298189.0,3.2,59224.0,5.8,698.0,0.503,0
1,32.4,6.0,280874.0,2.7,45872.0,1.0,740.0,0.119,0
0,60.9,6.2,340585.0,3.4,73857.0,10.2,506.0,0.241,0
1,33.3,1.8,436995.0,5.4,77871.0,9.8,708.0,0.373,1
0,60.8,3.6,312463.0,6.2,44800.0,1.2,601.0,0.468,0
1,46.3,7.0,362568.0,7.0,50712.0,3.2,581.0,0.257,1
0,35.5,1.3,352861.0,4.7,35405.0,3.3,660.0,0.506,0
0,63.9,3.7,310218.0,5.8,54967.0,12.7,599.0,0.278,0
1,45.2,4.3,323629.0,1.7,21444.0,11.8,556.0,0.754,0
1,31.4,4.5,254401.0,2.3,43608.0,0.3,688.0,0.429,0
0,57.8,3.4,320208.0,4.3,34847.0,15.9,677.0,0.767,0
1,33.2,4.3,385641.0,6.1,47324.0,0.4,560.0,0.544,0
1,32.8,4.2,357250.0,3.9,35665.0,4.0,582.0,0.613,0
1,40.1,5.9,344690.0,2.5,22806.0,1.9,713.0,0.642,0
0,66.9,7.3,374533.0,4.1,37739.0,2.5,717.0,0.584,1
1,8.5,7.1,361349.0,3.6,40527.0,4.9,495.0,0.226,1
0,74.8,5.5,313717.0,1.7,75064.0,4.4,592.0,0.41,0
0,60.7,5.2,378488.0,9.5,37933.0,0.9,674.0,0.066,1
1,69.0,5.0,326431.0,7.5,34926.0,17.5,710.0,0.887,1
1,22.1,6.5,320010.0,1.3,30432.0,0.1,709.0,0.025,0
1,27.0,7.6,373966.0,1.7,77421.0,2.1,722.0,0.782,1
1,37.0,7.2,328704.0,3.8,44837.0,8.1,630.0,0.61,0
0,71.2,4.3,291880.0,1.9,54662.0,9.5,692.0,0.101,0
1,10.7,6.8,357065.0,10.0,26436.0,8.0,652.0,0.529,1
0,52.6,7.7,337086.0,3.9,24296.0,2.3,641.0,0.205,0
1,48.9,7.3,237275.0,6.2,34175.0,5.6,574.0,0.629,1
1,25.8,5.5,363769.0,4.1,93835.0,7.2,701.0,0.537,1
1,60.6,5.9,467446.0,2.8,31680.0,4.3,565.0,0.484,0
1,33.2,4.4,255035.0,7.0,38160.0,5.7,598.0,0.466,1
0,51.5,7.5,284039.0,6.8,49275.0,4.0,728.0,0.827,1
0,74.2,6.4,535325.0,5.2,38175.0,0.3,668.0,0.213,1
1,64.1,6.1,252172.0,10.0,59361.0,1.6,754.0,0.267,1
0,71.2,7.3,417288.0,5.9,35157.0,6.1,656.0,0.369,0
0,83.9,4.9,289750.0,4.1,31558.0,1.4,641.0,0.51,0
0,90.1,3.4,309736.0,8.5,145384.0,3.0,760.0,0.207,0
0,51.2,5.4,313921.0,5.9,33701.0,3.8,652.0,0.066,0
0,79.1,4.6,344518.0,8.2,67377.0,5.6,700.0,0.542,1
1,17.1,7.3,215046.0,5.4,33628.0,1.5,669.0,0.581,1
0,71.4,1.9,329214.0,1.0,26466.0,4.5,688.0,0.915,0
1,38.9,4.8,298266.0,1.8,47283.0,4.5,665.0,0.81,0
0,83.6,6.2,159132.0,7.4,28671.0,9.3,741.0,0.445,0
0,82.6,6.5,398379.0,4.1,41887.0,4.0,685.0,0.297,0
1,48.5,8.1,157126.0,6.1,35656.0,1.7,657.0,0.786,0
1,44.5,9.3,499637.0,8.1,80882.0,3.7,698.0,0.174,1
1,47.6,6.9,375543.0,5.7,26456.0,0.6,572.0,0.743,0
0,65.9,4.8,208157.0,3.2,64238.0,4.7,751.0,0.146,0
0,64.1,2.6,425006.0,4.5,54942.0,12.4,575.0,0.924,0
1,61.6,5.1,259150.0,5.2,44729.0,3.8,634.0,0.287,0
1,63.4,3.0,261892.0,3.8,36197.0,1.7,648.0,0.276,0
0,62.9,3.5,174485.0,1.9,52518.0,2.6,697.0,0.088,0
0,68.6,1.0,246601.0,3.5,53643.0,11.6,793.0,0.332,0
0,66.2,5.6,257194.0,4.9,57383.0,8.4,752.0,0.738,0
1,15.8,6.6,407539.0,2.4,44018.0,8.1,577.0,0.331,1
1,35.0,3.0,425899.0,2.8,31008.0,4.2,618.0,0.257,1
0,89.0,3.7,206239.0,3.3,69660.0,2.5,582.0,0.149,0
1,28.8,9.0,357267.0,2.1,48953.0,0.7,589.0,0.593,0
0,96.7,3.8,154421.0,5.0,38363.0,18.6,639.0,0.691,0
1,57.6,4.5,343157.0,5.4,32839.0,1.0,772.0,0.52,1
1,46.0,3.3,499955.0,3.6,70897.0,1.5,663.0,0.673,0
1,48.4,3.4,183409.0,1.9,85284.0,7.2,672.0,0.188,0
0,51.2,4.8,243206.0,5.8,61706.0,2.2,696.0,0.296,0
1,36.0,5.3,390171.0,6.2,63385.0,4.4,614.0,0.405,1
1,61.6,5.5,386805.0,5.3,78351.0,7.2,675.0,0.826,1
1,30.8,5.4,259320.0,5.2,42415.0,4.1,697.0,0.814,1
1,55.9,5.8,439928.0,6.3,115110.0,3.4,850.0,0.778,1
0,44.3,2.2,262582.0,4.2,32086.0,0.3,745.0,0.597,0
0,47.0,4.5,460364.0,3.1,44474.0,3.3,795.0,0.326,1
1,68.5,3.9,353232.0,4.6,36004.0,3.0,682.0,0.592,0
0,64.8,2.9,419286.0,3.8,50284.0,10.6,717.0,0.082,0
0,56.9,5.5,351205.0,5.0,97965.0,3.0,698.0,0.701,1
0,85.4,4.6,359837.0,6.7,44562.0,5.0,555.0,0.408,0
0,83.7,5.0,364967.0,2.6,58025.0,7.4,508.0,0.897,0
0,78.8,7.2,402177.0,5.8,20000.0,3.2,601.0,0.539,0
1,31.5,5.9,331648.0,2.7,58167.0,1.5,767.0,0.244,1
1,35.7,6.0,260160.0,3.4,73086.0,11.2,652.0,0.506,0
0,69.7,3.6,308848.0,7.9,51492.0,11.3,734.0,0.361,1
1,50.4,5.3,271393.0,6.0,32000.0,11.5,771.0,0.391,1
0,57.4,2.5,273148.0,4.8,30328.0,1.6,590.0,0.529,0
0,67.6,4.1,448602.0,1.5,39269.0,1.9,783.0,0.196,0
0,69.0,4.5,365313.0,4.4,30226.0,12.6,599.0,0.456,0
1,59.3,6.6,366488.0,1.2,92079.0,0.7,666.0,0.094,0
0,76.3,4.1,397653.0,4.9,59101.0,5.3,604.0,0.487,0
0,42.4,5.4,378202.0,2.6,87367.0,1.7,697.0,0.317,0
0,61.8,4.0,468468.0,5.9,43668.0,6.4,669.0,0.159,0
0,51.1,3.4,156894.0,5.0,36105.0,9.0,736.0,0.689,0
1,48.5,4.6,245932.0,2.5,37006.0,2.6,750.0,0.121,0
0,78.8,1.7,254523.0,5.1,40746.0,0.8,791.0,0.698,0
0,66.5,6.2,206681.0,9.4,40226.0,6.6,733.0,0.62,1
1,36.0,5.0,341045.0,4.6,79915.0,0.3,737.0,0.302,1
1,41.0,4.6,342276.0,6.7,70648.0,0.1,649.0,0.367,1
1,43.1,5.4,486460.0,1.0,54631.0,10.5,668.0,0.609,1
1,30.4,5.6,407104.0,6.1,25238.0,8.5,702.0,0.598,1
0,46.7,6.5,286038.0,4.2,55162.0,4.4,593.0,0.738,0
1,9.2,5.5,384925.0,4.6,43290.0,5.5,759.0,0.72,1
1,59.0,10.0,174338.0,7.2,86034.0,15.2,671.0,0.729,1
1,47.4,6.1,337658.0,4.7,70135.0,0.3,694.0,0.827,1
0,70.4,7.1,321884.0,2.2,51889.0,1.2,574.0,0.525,0
0,84.0,5.3,235843.0,8.1,21182.0,6.5,655.0,0.389,0
1,21.2,6.5,323320.0,2.4,46424.0,1.5,740.0,0.516,0
0,39.0,6.4,275114.0,3.6,37748.0,1.2,709.0,0.366,0
1,45.8,7.7,252515.0,5.8,57649.0,2.9,738.0,0.811,1
1,44.4,7.0,381760.0,5.7,31044.0,6.4,656.0,0.228,1
0,39.0,7.5,413198.0,6.4,54444.0,1.2,689.0,0.815,1
0,70.4,3.3,355603.0,4.9,20186.0,2.8,673.0,0.303,0
0,59.0,2.5,285453.0,6.8,28163.0,3.7,727.0,0.842,0
0,52.9,3.0,270549.0,5.6,34477.0,0.9,698.0,0.612,0
0,60.0,6.6,287441.0,3.0,39400.0,3.2,653.0,0.573,0
1,3.4,8.2,330711.0,1.0,57272.0,10.0,501.0,0.587,1
1,31.1,5.2,264668.0,5.3,25285.0,6.9,692.0,0.206,1
0,54.4,1.0,407088.0,7.1,37931.0,3.5,563.0,0.642,0
0,73.4,3.7,297140.0,2.2,38319.0,0.7,728.0,0.771,0
0,62.6,2.5,379877.0,2.4,64550.0,0.1,738.0,0.832,0
0,74.6,3.3,200715.0,5.4,45402.0,0.3,520.0,0.458,0
1,1.8,4.4,294054.0,5.8,33291.0,6.9,701.0,0.935,1
1,27.4,3.6,405045.0,7.0,31840.0,6.1,699.0,0.413,1
1,48.3,8.8,395714.0,9.0,39296.0,6.9,706.0,0.351,1
1,35.4,5.0,236114.0,5.5,25353.0,1.8,594.0,0.447,0
0,77.7,6.1,335405.0,3.4,93934.0,0.5,713.0,0.468,0
0,37.9,3.7,357380.0,2.9,48935.0,6.3,592.0,0.113,0
0,76.0,2.3,255360.0,3.4,34016.0,12.8,728.0,0.164,0
1,30.4,6.8,363353.0,7.4,32151.0,3.0,710.0,0.211,1
1,29.0,5.4,209085.0,4.1,30245.0,7.2,657.0,0.578,0
0,79.9,3.7,235916.0,6.7,56867.0,6.5,710.0,0.853,0
0,82.4,4.2,356702.0,1.8,25302.0,9.6,614.0,0.31,0
0,80.5,2.8,312100.0,5.1,45652.0,0.1,641.0,0.479,0
0,95.6,1.6,308724.0,2.8,61664.0,15.5,761.0,0.254,0
0,84.0,3.9,293992.0,5.8,38778.0,10.0,759.0,0.654,0
